t,direccion,modelo,t_ny,hora_ny
2025-11-18 19:56:00+00:00,BUY,MEC-A,2025-11-18 14:56:00-05:00,14
2025-11-18 19:58:00+00:00,BUY,MEC-A,2025-11-18 14:58:00-05:00,14
2025-11-18 20:06:00+00:00,SELL,MEC-A,2025-11-18 15:06:00-05:00,15
2025-11-18 20:13:00+00:00,SELL,MEC-A,2025-11-18 15:13:00-05:00,15
2025-11-18 20:14:00+00:00,SELL,MEC-A,2025-11-18 15:14:00-05:00,15
2025-11-18 20:19:00+00:00,SELL,MEC-A,2025-11-18 15:19:00-05:00,15
2025-11-18 20:23:00+00:00,SELL,MEC-A,2025-11-18 15:23:00-05:00,15
2025-11-18 20:24:00+00:00,SELL,MEC-A,2025-11-18 15:24:00-05:00,15
2025-11-18 20:25:00+00:00,SELL,MEC-A,2025-11-18 15:25:00-05:00,15
2025-11-18 20:33:00+00:00,SELL,MEC-A,2025-11-18 15:33:00-05:00,15
2025-11-18 20:36:00+00:00,SELL,MEC-A,2025-11-18 15:36:00-05:00,15
2025-11-18 20:40:00+00:00,SELL,MEC-A,2025-11-18 15:40:00-05:00,15
2025-11-18 20:41:00+00:00,SELL,MEC-A,2025-11-18 15:41:00-05:00,15
2025-11-18 20:42:00+00:00,SELL,MEC-A,2025-11-18 15:42:00-05:00,15
2025-11-18 20:44:00+00:00,SELL,MEC-A,2025-11-18 15:44:00-05:00,15
2025-11-18 20:46:00+00:00,SELL,MEC-A,2025-11-18 15:46:00-05:00,15
2025-11-18 20:57:00+00:00,SELL,MEC-A,2025-11-18 15:57:00-05:00,15
2025-11-18 21:15:00+00:00,SELL,MEC-A,2025-11-18 16:15:00-05:00,16
2025-11-18 21:16:00+00:00,SELL,MEC-A,2025-11-18 16:16:00-05:00,16
2025-11-18 21:19:00+00:00,SELL,MEC-A,2025-11-18 16:19:00-05:00,16
2025-11-18 21:20:00+00:00,SELL,MEC-A,2025-11-18 16:20:00-05:00,16
2025-11-18 21:26:00+00:00,SELL,MEC-A,2025-11-18 16:26:00-05:00,16
2025-11-18 21:31:00+00:00,BUY,MEC-A,2025-11-18 16:31:00-05:00,16
2025-11-18 21:35:00+00:00,BUY,MEC-A,2025-11-18 16:35:00-05:00,16
2025-11-18 21:47:00+00:00,BUY,MEC-A,2025-11-18 16:47:00-05:00,16
2025-11-18 21:57:00+00:00,BUY,MEC-A,2025-11-18 16:57:00-05:00,16
2025-11-18 23:08:00+00:00,BUY,MEC-A,2025-11-18 18:08:00-05:00,18
2025-11-18 23:09:00+00:00,BUY,MEC-A,2025-11-18 18:09:00-05:00,18
2025-11-18 23:15:00+00:00,BUY,MEC-A,2025-11-18 18:15:00-05:00,18
2025-11-18 23:16:00+00:00,BUY,MEC-A,2025-11-18 18:16:00-05:00,18
2025-11-18 23:31:00+00:00,SELL,MEC-A,2025-11-18 18:31:00-05:00,18
2025-11-18 23:38:00+00:00,SELL,MEC-A,2025-11-18 18:38:00-05:00,18
2025-11-18 23:41:00+00:00,SELL,MEC-A,2025-11-18 18:41:00-05:00,18
2025-11-18 23:42:00+00:00,BUY,MEC-A,2025-11-18 18:42:00-05:00,18
2025-11-18 23:43:00+00:00,BUY,MEC-A,2025-11-18 18:43:00-05:00,18
2025-11-18 23:44:00+00:00,BUY,MEC-A,2025-11-18 18:44:00-05:00,18
2025-11-18 23:45:00+00:00,BUY,MEC-A,2025-11-18 18:45:00-05:00,18
2025-11-18 23:51:00+00:00,BUY,MEC-A,2025-11-18 18:51:00-05:00,18
2025-11-18 23:54:00+00:00,BUY,MEC-A,2025-11-18 18:54:00-05:00,18
2025-11-18 23:57:00+00:00,BUY,MEC-A,2025-11-18 18:57:00-05:00,18
2025-11-19 00:22:00+00:00,BUY,MEC-A,2025-11-18 19:22:00-05:00,19
2025-11-19 00:23:00+00:00,BUY,MEC-A,2025-11-18 19:23:00-05:00,19
2025-11-19 00:30:00+00:00,BUY,MEC-A,2025-11-18 19:30:00-05:00,19
2025-11-19 00:33:00+00:00,BUY,MEC-A,2025-11-18 19:33:00-05:00,19
2025-11-19 00:36:00+00:00,BUY,MEC-A,2025-11-18 19:36:00-05:00,19
2025-11-19 00:38:00+00:00,BUY,MEC-A,2025-11-18 19:38:00-05:00,19
2025-11-19 00:40:00+00:00,SELL,MEC-A,2025-11-18 19:40:00-05:00,19
2025-11-19 00:43:00+00:00,SELL,MEC-A,2025-11-18 19:43:00-05:00,19
2025-11-19 00:46:00+00:00,SELL,MEC-A,2025-11-18 19:46:00-05:00,19
2025-11-19 00:48:00+00:00,SELL,MEC-A,2025-11-18 19:48:00-05:00,19
2025-11-19 00:50:00+00:00,SELL,MEC-A,2025-11-18 19:50:00-05:00,19
2025-11-19 00:52:00+00:00,SELL,MEC-A,2025-11-18 19:52:00-05:00,19
2025-11-19 00:55:00+00:00,SELL,MEC-A,2025-11-18 19:55:00-05:00,19
2025-11-19 01:03:00+00:00,SELL,MEC-A,2025-11-18 20:03:00-05:00,20
2025-11-19 01:05:00+00:00,SELL,MEC-A,2025-11-18 20:05:00-05:00,20
2025-11-19 01:06:00+00:00,SELL,MEC-A,2025-11-18 20:06:00-05:00,20
2025-11-19 01:08:00+00:00,SELL,MEC-A,2025-11-18 20:08:00-05:00,20
2025-11-19 01:16:00+00:00,SELL,MEC-A,2025-11-18 20:16:00-05:00,20
2025-11-19 01:19:00+00:00,BUY,MEC-A,2025-11-18 20:19:00-05:00,20
2025-11-19 01:20:00+00:00,BUY,MEC-A,2025-11-18 20:20:00-05:00,20
2025-11-19 01:25:00+00:00,BUY,MEC-A,2025-11-18 20:25:00-05:00,20
2025-11-19 01:26:00+00:00,BUY,MEC-A,2025-11-18 20:26:00-05:00,20
2025-11-19 01:27:00+00:00,BUY,MEC-A,2025-11-18 20:27:00-05:00,20
2025-11-19 01:31:00+00:00,BUY,MEC-A,2025-11-18 20:31:00-05:00,20
2025-11-19 01:33:00+00:00,SELL,MEC-A,2025-11-18 20:33:00-05:00,20
2025-11-19 01:38:00+00:00,SELL,MEC-A,2025-11-18 20:38:00-05:00,20
2025-11-19 01:39:00+00:00,SELL,MEC-A,2025-11-18 20:39:00-05:00,20
2025-11-19 01:45:00+00:00,SELL,MEC-A,2025-11-18 20:45:00-05:00,20
2025-11-19 01:49:00+00:00,SELL,MEC-A,2025-11-18 20:49:00-05:00,20
2025-11-19 01:50:00+00:00,SELL,MEC-A,2025-11-18 20:50:00-05:00,20
2025-11-19 01:52:00+00:00,SELL,MEC-A,2025-11-18 20:52:00-05:00,20
2025-11-19 01:56:00+00:00,SELL,MEC-A,2025-11-18 20:56:00-05:00,20
2025-11-19 02:02:00+00:00,SELL,MEC-A,2025-11-18 21:02:00-05:00,21
2025-11-19 02:03:00+00:00,SELL,MEC-A,2025-11-18 21:03:00-05:00,21
2025-11-19 02:05:00+00:00,BUY,MEC-A,2025-11-18 21:05:00-05:00,21
2025-11-19 02:07:00+00:00,BUY,MEC-A,2025-11-18 21:07:00-05:00,21
2025-11-19 02:18:00+00:00,BUY,MEC-A,2025-11-18 21:18:00-05:00,21
2025-11-19 02:28:00+00:00,BUY,MEC-A,2025-11-18 21:28:00-05:00,21
2025-11-19 02:31:00+00:00,BUY,MEC-A,2025-11-18 21:31:00-05:00,21
2025-11-19 02:32:00+00:00,BUY,MEC-A,2025-11-18 21:32:00-05:00,21
2025-11-19 02:33:00+00:00,BUY,MEC-A,2025-11-18 21:33:00-05:00,21
2025-11-19 02:36:00+00:00,BUY,MEC-A,2025-11-18 21:36:00-05:00,21
2025-11-19 02:40:00+00:00,BUY,MEC-A,2025-11-18 21:40:00-05:00,21
2025-11-19 02:41:00+00:00,BUY,MEC-A,2025-11-18 21:41:00-05:00,21
2025-11-19 02:43:00+00:00,BUY,MEC-A,2025-11-18 21:43:00-05:00,21
2025-11-19 02:44:00+00:00,BUY,MEC-A,2025-11-18 21:44:00-05:00,21
2025-11-19 02:46:00+00:00,BUY,MEC-A,2025-11-18 21:46:00-05:00,21
2025-11-19 02:51:00+00:00,BUY,MEC-A,2025-11-18 21:51:00-05:00,21
2025-11-19 02:52:00+00:00,BUY,MEC-A,2025-11-18 21:52:00-05:00,21
2025-11-19 02:54:00+00:00,BUY,MEC-A,2025-11-18 21:54:00-05:00,21
2025-11-19 02:58:00+00:00,BUY,MEC-A,2025-11-18 21:58:00-05:00,21
2025-11-19 05:32:00+00:00,BUY,MEC-A,2025-11-19 00:32:00-05:00,0
2025-11-19 05:33:00+00:00,BUY,MEC-A,2025-11-19 00:33:00-05:00,0
2025-11-19 05:41:00+00:00,BUY,MEC-A,2025-11-19 00:41:00-05:00,0
2025-11-19 05:48:00+00:00,BUY,MEC-A,2025-11-19 00:48:00-05:00,0
2025-11-19 05:59:00+00:00,BUY,MEC-A,2025-11-19 00:59:00-05:00,0
2025-11-19 06:00:00+00:00,BUY,MEC-A,2025-11-19 01:00:00-05:00,1
2025-11-19 06:05:00+00:00,BUY,MEC-A,2025-11-19 01:05:00-05:00,1
2025-11-19 06:08:00+00:00,BUY,MEC-A,2025-11-19 01:08:00-05:00,1
2025-11-19 06:12:00+00:00,BUY,MEC-A,2025-11-19 01:12:00-05:00,1
2025-11-19 06:19:00+00:00,SELL,MEC-A,2025-11-19 01:19:00-05:00,1
2025-11-19 06:20:00+00:00,SELL,MEC-A,2025-11-19 01:20:00-05:00,1
2025-11-19 06:23:00+00:00,SELL,MEC-A,2025-11-19 01:23:00-05:00,1
2025-11-19 06:28:00+00:00,SELL,MEC-A,2025-11-19 01:28:00-05:00,1
2025-11-19 06:32:00+00:00,SELL,MEC-A,2025-11-19 01:32:00-05:00,1
2025-11-19 06:36:00+00:00,SELL,MEC-A,2025-11-19 01:36:00-05:00,1
2025-11-19 06:55:00+00:00,SELL,MEC-A,2025-11-19 01:55:00-05:00,1
2025-11-19 06:57:00+00:00,SELL,MEC-A,2025-11-19 01:57:00-05:00,1
2025-11-19 06:58:00+00:00,SELL,MEC-A,2025-11-19 01:58:00-05:00,1
2025-11-19 07:05:00+00:00,SELL,MEC-A,2025-11-19 02:05:00-05:00,2
2025-11-19 07:06:00+00:00,SELL,MEC-A,2025-11-19 02:06:00-05:00,2
2025-11-19 07:07:00+00:00,SELL,MEC-A,2025-11-19 02:07:00-05:00,2
2025-11-19 07:10:00+00:00,SELL,MEC-A,2025-11-19 02:10:00-05:00,2
2025-11-19 07:12:00+00:00,SELL,MEC-A,2025-11-19 02:12:00-05:00,2
2025-11-19 07:17:00+00:00,SELL,MEC-A,2025-11-19 02:17:00-05:00,2
2025-11-19 07:19:00+00:00,BUY,MEC-A,2025-11-19 02:19:00-05:00,2
2025-11-19 07:21:00+00:00,BUY,MEC-A,2025-11-19 02:21:00-05:00,2
2025-11-19 07:24:00+00:00,BUY,MEC-A,2025-11-19 02:24:00-05:00,2
2025-11-19 07:32:00+00:00,BUY,MEC-A,2025-11-19 02:32:00-05:00,2
2025-11-19 07:34:00+00:00,BUY,MEC-A,2025-11-19 02:34:00-05:00,2
2025-11-19 07:36:00+00:00,BUY,MEC-A,2025-11-19 02:36:00-05:00,2
2025-11-19 07:37:00+00:00,BUY,MEC-A,2025-11-19 02:37:00-05:00,2
2025-11-19 07:39:00+00:00,BUY,MEC-A,2025-11-19 02:39:00-05:00,2
2025-11-19 07:40:00+00:00,BUY,MEC-A,2025-11-19 02:40:00-05:00,2
2025-11-19 07:58:00+00:00,SELL,MEC-A,2025-11-19 02:58:00-05:00,2
2025-11-19 08:00:00+00:00,SELL,MEC-A,2025-11-19 03:00:00-05:00,3
2025-11-19 08:08:00+00:00,SELL,MEC-A,2025-11-19 03:08:00-05:00,3
2025-11-19 08:11:00+00:00,SELL,MEC-A,2025-11-19 03:11:00-05:00,3
2025-11-19 08:16:00+00:00,SELL,MEC-A,2025-11-19 03:16:00-05:00,3
2025-11-19 08:19:00+00:00,BUY,MEC-A,2025-11-19 03:19:00-05:00,3
2025-11-19 08:24:00+00:00,BUY,MEC-A,2025-11-19 03:24:00-05:00,3
2025-11-19 08:26:00+00:00,BUY,MEC-A,2025-11-19 03:26:00-05:00,3
2025-11-19 08:27:00+00:00,BUY,MEC-A,2025-11-19 03:27:00-05:00,3
2025-11-19 08:28:00+00:00,BUY,MEC-A,2025-11-19 03:28:00-05:00,3
2025-11-19 08:41:00+00:00,SELL,MEC-A,2025-11-19 03:41:00-05:00,3
2025-11-19 08:46:00+00:00,SELL,MEC-A,2025-11-19 03:46:00-05:00,3
2025-11-19 08:49:00+00:00,SELL,MEC-A,2025-11-19 03:49:00-05:00,3
2025-11-19 08:54:00+00:00,BUY,MEC-A,2025-11-19 03:54:00-05:00,3
2025-11-19 09:00:00+00:00,BUY,MEC-A,2025-11-19 04:00:00-05:00,4
2025-11-19 09:05:00+00:00,BUY,MEC-A,2025-11-19 04:05:00-05:00,4
2025-11-19 09:08:00+00:00,BUY,MEC-A,2025-11-19 04:08:00-05:00,4
2025-11-19 09:11:00+00:00,BUY,MEC-A,2025-11-19 04:11:00-05:00,4
2025-11-19 09:14:00+00:00,BUY,MEC-A,2025-11-19 04:14:00-05:00,4
2025-11-19 09:17:00+00:00,BUY,MEC-A,2025-11-19 04:17:00-05:00,4
2025-11-19 09:18:00+00:00,BUY,MEC-A,2025-11-19 04:18:00-05:00,4
2025-11-19 09:21:00+00:00,BUY,MEC-A,2025-11-19 04:21:00-05:00,4
2025-11-19 09:29:00+00:00,BUY,MEC-A,2025-11-19 04:29:00-05:00,4
2025-11-19 09:40:00+00:00,BUY,MEC-A,2025-11-19 04:40:00-05:00,4
2025-11-19 09:41:00+00:00,BUY,MEC-A,2025-11-19 04:41:00-05:00,4
2025-11-19 09:43:00+00:00,BUY,MEC-A,2025-11-19 04:43:00-05:00,4
2025-11-19 09:44:00+00:00,BUY,MEC-A,2025-11-19 04:44:00-05:00,4
2025-11-19 09:46:00+00:00,BUY,MEC-A,2025-11-19 04:46:00-05:00,4
2025-11-19 09:47:00+00:00,BUY,MEC-A,2025-11-19 04:47:00-05:00,4
2025-11-19 09:52:00+00:00,BUY,MEC-A,2025-11-19 04:52:00-05:00,4
2025-11-19 09:55:00+00:00,BUY,MEC-A,2025-11-19 04:55:00-05:00,4
2025-11-19 09:57:00+00:00,BUY,MEC-A,2025-11-19 04:57:00-05:00,4
2025-11-19 10:05:00+00:00,BUY,MEC-A,2025-11-19 05:05:00-05:00,5
2025-11-19 10:12:00+00:00,BUY,MEC-A,2025-11-19 05:12:00-05:00,5
2025-11-19 10:15:00+00:00,BUY,MEC-A,2025-11-19 05:15:00-05:00,5
2025-11-19 10:16:00+00:00,BUY,MEC-A,2025-11-19 05:16:00-05:00,5
2025-11-19 10:24:00+00:00,BUY,MEC-A,2025-11-19 05:24:00-05:00,5
2025-11-19 10:28:00+00:00,BUY,MEC-A,2025-11-19 05:28:00-05:00,5
2025-11-19 10:55:00+00:00,SELL,MEC-A,2025-11-19 05:55:00-05:00,5
2025-11-19 10:57:00+00:00,SELL,MEC-A,2025-11-19 05:57:00-05:00,5
2025-11-19 10:58:00+00:00,SELL,MEC-A,2025-11-19 05:58:00-05:00,5
2025-11-19 11:01:00+00:00,SELL,MEC-A,2025-11-19 06:01:00-05:00,6
2025-11-19 11:02:00+00:00,SELL,MEC-A,2025-11-19 06:02:00-05:00,6
2025-11-19 11:05:00+00:00,SELL,MEC-A,2025-11-19 06:05:00-05:00,6
2025-11-19 11:08:00+00:00,SELL,MEC-A,2025-11-19 06:08:00-05:00,6
2025-11-19 11:10:00+00:00,SELL,MEC-A,2025-11-19 06:10:00-05:00,6
2025-11-19 11:13:00+00:00,SELL,MEC-A,2025-11-19 06:13:00-05:00,6
2025-11-19 11:17:00+00:00,BUY,MEC-A,2025-11-19 06:17:00-05:00,6
2025-11-19 11:19:00+00:00,BUY,MEC-A,2025-11-19 06:19:00-05:00,6
2025-11-19 11:33:00+00:00,BUY,MEC-A,2025-11-19 06:33:00-05:00,6
2025-11-19 11:43:00+00:00,SELL,MEC-A,2025-11-19 06:43:00-05:00,6
2025-11-19 11:50:00+00:00,BUY,MEC-A,2025-11-19 06:50:00-05:00,6
2025-11-19 12:08:00+00:00,BUY,MEC-A,2025-11-19 07:08:00-05:00,7
2025-11-19 12:10:00+00:00,BUY,MEC-A,2025-11-19 07:10:00-05:00,7
2025-11-19 12:18:00+00:00,SELL,MEC-A,2025-11-19 07:18:00-05:00,7
2025-11-19 12:19:00+00:00,SELL,MEC-A,2025-11-19 07:19:00-05:00,7
2025-11-19 12:38:00+00:00,BUY,MEC-A,2025-11-19 07:38:00-05:00,7
2025-11-19 12:48:00+00:00,BUY,MEC-A,2025-11-19 07:48:00-05:00,7
2025-11-19 12:50:00+00:00,BUY,MEC-A,2025-11-19 07:50:00-05:00,7
2025-11-19 12:53:00+00:00,SELL,MEC-A,2025-11-19 07:53:00-05:00,7
2025-11-19 12:56:00+00:00,SELL,MEC-A,2025-11-19 07:56:00-05:00,7
2025-11-19 12:58:00+00:00,SELL,MEC-A,2025-11-19 07:58:00-05:00,7
2025-11-19 13:00:00+00:00,SELL,MEC-A,2025-11-19 08:00:00-05:00,8
2025-11-19 13:04:00+00:00,SELL,MEC-A,2025-11-19 08:04:00-05:00,8
2025-11-19 13:06:00+00:00,SELL,MEC-A,2025-11-19 08:06:00-05:00,8
2025-11-19 13:10:00+00:00,SELL,MEC-A,2025-11-19 08:10:00-05:00,8
2025-11-19 13:23:00+00:00,SELL,MEC-A,2025-11-19 08:23:00-05:00,8
2025-11-19 13:28:00+00:00,BUY,MEC-A,2025-11-19 08:28:00-05:00,8
2025-11-19 13:30:00+00:00,BUY,MEC-A,2025-11-19 08:30:00-05:00,8
2025-11-19 13:31:00+00:00,BUY,MEC-A,2025-11-19 08:31:00-05:00,8
2025-11-19 13:36:00+00:00,BUY,MEC-A,2025-11-19 08:36:00-05:00,8
2025-11-19 13:40:00+00:00,BUY,MEC-A,2025-11-19 08:40:00-05:00,8
2025-11-19 13:43:00+00:00,BUY,MEC-A,2025-11-19 08:43:00-05:00,8
2025-11-19 13:45:00+00:00,BUY,MEC-A,2025-11-19 08:45:00-05:00,8
2025-11-19 13:50:00+00:00,SELL,MEC-A,2025-11-19 08:50:00-05:00,8
2025-11-19 13:51:00+00:00,SELL,MEC-A,2025-11-19 08:51:00-05:00,8
2025-11-19 13:54:00+00:00,SELL,MEC-A,2025-11-19 08:54:00-05:00,8
2025-11-19 14:12:00+00:00,BUY,MEC-A,2025-11-19 09:12:00-05:00,9
2025-11-19 14:13:00+00:00,BUY,MEC-A,2025-11-19 09:13:00-05:00,9
2025-11-19 14:17:00+00:00,BUY,MEC-A,2025-11-19 09:17:00-05:00,9
2025-11-19 14:22:00+00:00,SELL,MEC-A,2025-11-19 09:22:00-05:00,9
2025-11-19 14:25:00+00:00,SELL,MEC-A,2025-11-19 09:25:00-05:00,9
2025-11-19 14:28:00+00:00,SELL,MEC-A,2025-11-19 09:28:00-05:00,9
2025-11-19 14:30:00+00:00,SELL,MEC-A,2025-11-19 09:30:00-05:00,9
2025-11-19 14:53:00+00:00,BUY,MEC-A,2025-11-19 09:53:00-05:00,9
2025-11-19 14:54:00+00:00,BUY,MEC-A,2025-11-19 09:54:00-05:00,9
2025-11-19 14:55:00+00:00,BUY,MEC-A,2025-11-19 09:55:00-05:00,9
2025-11-19 14:56:00+00:00,BUY,MEC-A,2025-11-19 09:56:00-05:00,9
2025-11-19 14:59:00+00:00,BUY,MEC-A,2025-11-19 09:59:00-05:00,9
2025-11-19 15:03:00+00:00,BUY,MEC-A,2025-11-19 10:03:00-05:00,10
2025-11-19 15:09:00+00:00,BUY,MEC-A,2025-11-19 10:09:00-05:00,10
2025-11-19 15:14:00+00:00,BUY,MEC-A,2025-11-19 10:14:00-05:00,10
2025-11-19 15:15:00+00:00,BUY,MEC-A,2025-11-19 10:15:00-05:00,10
2025-11-19 15:26:00+00:00,SELL,MEC-A,2025-11-19 10:26:00-05:00,10
2025-11-19 15:28:00+00:00,SELL,MEC-A,2025-11-19 10:28:00-05:00,10
2025-11-19 15:29:00+00:00,SELL,MEC-A,2025-11-19 10:29:00-05:00,10
2025-11-19 15:31:00+00:00,SELL,MEC-A,2025-11-19 10:31:00-05:00,10
2025-11-19 15:36:00+00:00,SELL,MEC-A,2025-11-19 10:36:00-05:00,10
2025-11-19 15:38:00+00:00,SELL,MEC-A,2025-11-19 10:38:00-05:00,10
2025-11-19 15:39:00+00:00,SELL,MEC-A,2025-11-19 10:39:00-05:00,10
2025-11-19 15:43:00+00:00,SELL,MEC-A,2025-11-19 10:43:00-05:00,10
2025-11-19 15:45:00+00:00,SELL,MEC-A,2025-11-19 10:45:00-05:00,10
2025-11-19 15:49:00+00:00,SELL,MEC-A,2025-11-19 10:49:00-05:00,10
2025-11-19 15:52:00+00:00,SELL,MEC-A,2025-11-19 10:52:00-05:00,10
2025-11-19 15:53:00+00:00,SELL,MEC-A,2025-11-19 10:53:00-05:00,10
2025-11-19 16:01:00+00:00,SELL,MEC-A,2025-11-19 11:01:00-05:00,11
2025-11-19 16:08:00+00:00,SELL,MEC-A,2025-11-19 11:08:00-05:00,11
2025-11-19 16:14:00+00:00,BUY,MEC-A,2025-11-19 11:14:00-05:00,11
2025-11-19 16:17:00+00:00,SELL,MEC-A,2025-11-19 11:17:00-05:00,11
2025-11-19 16:18:00+00:00,SELL,MEC-A,2025-11-19 11:18:00-05:00,11
2025-11-19 16:25:00+00:00,SELL,MEC-A,2025-11-19 11:25:00-05:00,11
2025-11-19 16:26:00+00:00,SELL,MEC-A,2025-11-19 11:26:00-05:00,11
2025-11-19 16:28:00+00:00,SELL,MEC-A,2025-11-19 11:28:00-05:00,11
2025-11-19 16:31:00+00:00,SELL,MEC-A,2025-11-19 11:31:00-05:00,11
2025-11-19 16:36:00+00:00,SELL,MEC-A,2025-11-19 11:36:00-05:00,11
2025-11-19 16:40:00+00:00,SELL,MEC-A,2025-11-19 11:40:00-05:00,11
2025-11-19 16:43:00+00:00,SELL,MEC-A,2025-11-19 11:43:00-05:00,11
2025-11-19 16:48:00+00:00,SELL,MEC-A,2025-11-19 11:48:00-05:00,11
2025-11-19 17:03:00+00:00,SELL,MEC-A,2025-11-19 12:03:00-05:00,12
2025-11-19 17:14:00+00:00,SELL,MEC-A,2025-11-19 12:14:00-05:00,12
2025-11-19 17:28:00+00:00,BUY,MEC-A,2025-11-19 12:28:00-05:00,12
2025-11-19 17:35:00+00:00,SELL,MEC-A,2025-11-19 12:35:00-05:00,12
2025-11-19 17:41:00+00:00,BUY,MEC-A,2025-11-19 12:41:00-05:00,12
2025-11-19 17:44:00+00:00,BUY,MEC-A,2025-11-19 12:44:00-05:00,12
2025-11-19 17:49:00+00:00,BUY,MEC-A,2025-11-19 12:49:00-05:00,12
2025-11-19 17:50:00+00:00,BUY,MEC-A,2025-11-19 12:50:00-05:00,12
2025-11-19 18:04:00+00:00,BUY,MEC-A,2025-11-19 13:04:00-05:00,13
2025-11-19 18:09:00+00:00,BUY,MEC-A,2025-11-19 13:09:00-05:00,13
2025-11-19 18:12:00+00:00,BUY,MEC-A,2025-11-19 13:12:00-05:00,13
2025-11-19 18:16:00+00:00,BUY,MEC-A,2025-11-19 13:16:00-05:00,13
2025-11-19 18:22:00+00:00,BUY,MEC-A,2025-11-19 13:22:00-05:00,13
2025-11-19 18:27:00+00:00,SELL,MEC-A,2025-11-19 13:27:00-05:00,13
2025-11-19 18:30:00+00:00,SELL,MEC-A,2025-11-19 13:30:00-05:00,13
2025-11-19 18:32:00+00:00,SELL,MEC-A,2025-11-19 13:32:00-05:00,13
2025-11-19 18:40:00+00:00,SELL,MEC-A,2025-11-19 13:40:00-05:00,13
2025-11-19 18:50:00+00:00,BUY,MEC-A,2025-11-19 13:50:00-05:00,13
2025-11-19 18:52:00+00:00,BUY,MEC-A,2025-11-19 13:52:00-05:00,13
2025-11-19 18:56:00+00:00,BUY,MEC-A,2025-11-19 13:56:00-05:00,13
2025-11-19 19:01:00+00:00,BUY,MEC-A,2025-11-19 14:01:00-05:00,14
2025-11-19 19:09:00+00:00,BUY,MEC-A,2025-11-19 14:09:00-05:00,14
2025-11-19 19:15:00+00:00,SELL,MEC-A,2025-11-19 14:15:00-05:00,14
2025-11-19 19:20:00+00:00,SELL,MEC-A,2025-11-19 14:20:00-05:00,14
2025-11-19 19:26:00+00:00,SELL,MEC-A,2025-11-19 14:26:00-05:00,14
2025-11-19 19:27:00+00:00,SELL,MEC-A,2025-11-19 14:27:00-05:00,14
2025-11-19 19:39:00+00:00,SELL,MEC-A,2025-11-19 14:39:00-05:00,14
2025-11-19 19:41:00+00:00,SELL,MEC-A,2025-11-19 14:41:00-05:00,14
2025-11-19 19:46:00+00:00,SELL,MEC-A,2025-11-19 14:46:00-05:00,14
2025-11-19 19:51:00+00:00,BUY,MEC-A,2025-11-19 14:51:00-05:00,14
2025-11-19 19:52:00+00:00,BUY,MEC-A,2025-11-19 14:52:00-05:00,14
2025-11-19 19:53:00+00:00,BUY,MEC-A,2025-11-19 14:53:00-05:00,14
2025-11-19 20:06:00+00:00,BUY,MEC-A,2025-11-19 15:06:00-05:00,15
2025-11-19 20:08:00+00:00,BUY,MEC-A,2025-11-19 15:08:00-05:00,15
2025-11-19 20:14:00+00:00,BUY,MEC-A,2025-11-19 15:14:00-05:00,15
2025-11-19 20:15:00+00:00,BUY,MEC-A,2025-11-19 15:15:00-05:00,15
2025-11-19 20:18:00+00:00,BUY,MEC-A,2025-11-19 15:18:00-05:00,15
2025-11-19 20:19:00+00:00,BUY,MEC-A,2025-11-19 15:19:00-05:00,15
2025-11-19 20:27:00+00:00,BUY,MEC-A,2025-11-19 15:27:00-05:00,15
2025-11-19 20:32:00+00:00,SELL,MEC-A,2025-11-19 15:32:00-05:00,15
2025-11-19 20:41:00+00:00,SELL,MEC-A,2025-11-19 15:41:00-05:00,15
2025-11-19 20:45:00+00:00,SELL,MEC-A,2025-11-19 15:45:00-05:00,15
2025-11-19 20:46:00+00:00,SELL,MEC-A,2025-11-19 15:46:00-05:00,15
2025-11-19 20:47:00+00:00,SELL,MEC-A,2025-11-19 15:47:00-05:00,15
2025-11-19 20:48:00+00:00,SELL,MEC-A,2025-11-19 15:48:00-05:00,15
2025-11-19 21:00:00+00:00,SELL,MEC-A,2025-11-19 16:00:00-05:00,16
2025-11-19 21:01:00+00:00,SELL,MEC-A,2025-11-19 16:01:00-05:00,16
2025-11-19 21:05:00+00:00,SELL,MEC-A,2025-11-19 16:05:00-05:00,16
2025-11-19 21:07:00+00:00,SELL,MEC-A,2025-11-19 16:07:00-05:00,16
2025-11-19 21:09:00+00:00,SELL,MEC-A,2025-11-19 16:09:00-05:00,16
2025-11-19 21:10:00+00:00,SELL,MEC-A,2025-11-19 16:10:00-05:00,16
2025-11-19 21:13:00+00:00,BUY,MEC-A,2025-11-19 16:13:00-05:00,16
2025-11-19 21:15:00+00:00,SELL,MEC-A,2025-11-19 16:15:00-05:00,16
2025-11-19 21:17:00+00:00,SELL,MEC-A,2025-11-19 16:17:00-05:00,16
2025-11-19 21:23:00+00:00,BUY,MEC-A,2025-11-19 16:23:00-05:00,16
2025-11-19 21:24:00+00:00,BUY,MEC-A,2025-11-19 16:24:00-05:00,16
2025-11-19 21:28:00+00:00,BUY,MEC-A,2025-11-19 16:28:00-05:00,16
2025-11-19 21:29:00+00:00,BUY,MEC-A,2025-11-19 16:29:00-05:00,16
2025-11-19 21:30:00+00:00,BUY,MEC-A,2025-11-19 16:30:00-05:00,16
2025-11-19 21:31:00+00:00,BUY,MEC-A,2025-11-19 16:31:00-05:00,16
2025-11-19 21:32:00+00:00,BUY,MEC-A,2025-11-19 16:32:00-05:00,16
