time,open,high,low,close,n_ticks
2026-08-18 07:54:00+00:00,4398.58,4398.93,4398.07,4398.4349999999995,156
2026-08-18 07:55:00+00:00,4398.41,4398.795,4397.895,4398.04,131
2026-08-18 07:56:00+00:00,4398.075,4398.18,4397.110000000001,4397.195,162
2026-08-18 07:57:00+00:00,4397.16,4397.21,4396.005,4396.995,165
2026-08-18 07:58:00+00:00,4397.08,4397.49,4396.17,4396.17,124
2026-08-18 07:59:00+00:00,4396.18,4396.425,4395.485,4395.72,130
2026-08-18 08:00:00+00:00,4395.89,4396.305,4394.625,4395.1,328
2026-08-18 08:01:00+00:00,4395.115,4395.985,4394.375,4395.950000000001,210
2026-08-18 08:02:00+00:00,4396.005,4396.15,4394.78,4395.145,186
2026-08-18 08:03:00+00:00,4395.12,4395.355,4394.505,4394.955,200
2026-08-18 08:04:00+00:00,4394.935,4395.07,4394.195,4394.455,193
2026-08-18 08:05:00+00:00,4394.445,4394.6,4392.695,4393.035,269
2026-08-18 08:06:00+00:00,4392.845,4393.295,4390.55,4391.32,256
2026-08-18 08:07:00+00:00,4391.264999999999,4391.525,4390.04,4390.555,193
2026-08-18 08:08:00+00:00,4390.54,4391.705,4390.43,4391.57,184
2026-08-18 08:09:00+00:00,4391.535,4391.85,4390.435,4391.03,179
2026-08-18 08:10:00+00:00,4390.93,4390.93,4387.985,4389.195,308
2026-08-18 08:11:00+00:00,4389.21,4390.835,4389.21,4390.305,190
2026-08-18 08:12:00+00:00,4390.435,4394.48,4390.04,4394.48,215
2026-08-18 08:13:00+00:00,4394.41,4394.700000000001,4393.5599999999995,4393.700000000001,190
2026-08-18 08:14:00+00:00,4393.77,4394.275,4392.594999999999,4392.71,195
2026-08-18 08:15:00+00:00,4392.695,4393.014999999999,4392.049999999999,4392.41,174
2026-08-18 08:16:00+00:00,4392.35,4393.605,4392.18,4392.32,186
2026-08-18 08:17:00+00:00,4392.305,4393.26,4391.715,4393.13,201
2026-08-18 08:18:00+00:00,4393.145,4393.450000000001,4392.62,4393.315,175
2026-08-18 08:19:00+00:00,4393.295,4393.485000000001,4392.1,4392.1849999999995,159
2026-08-18 08:20:00+00:00,4392.21,4392.315,4391.625,4392.215,113
2026-08-18 08:21:00+00:00,4392.219999999999,4392.52,4390.549999999999,4390.629999999999,210
2026-08-18 08:22:00+00:00,4390.655,4391.0599999999995,4389.225,4389.4400000000005,168
2026-08-18 08:23:00+00:00,4389.455,4389.5,4387.005,4388.1900000000005,232
2026-08-18 08:24:00+00:00,4388.219999999999,4388.985000000001,4387.700000000001,4388.695,144
2026-08-18 08:25:00+00:00,4388.57,4388.805,4387.53,4388.175,148
2026-08-18 08:26:00+00:00,4388.21,4388.455,4387.38,4388.34,190
2026-08-18 08:27:00+00:00,4388.334999999999,4389.200000000001,4387.975,4389.200000000001,182
2026-08-18 08:28:00+00:00,4389.21,4389.21,4387.96,4388.045,170
2026-08-18 08:29:00+00:00,4387.98,4389.66,4387.47,4389.51,224
2026-08-18 08:30:00+00:00,4389.48,4390.78,4389.26,4390.395,189
2026-08-18 08:31:00+00:00,4390.45,4390.46,4389.725,4390.005,145
2026-08-18 08:32:00+00:00,4390.085,4392.855,4390.085,4392.5650000000005,158
2026-08-18 08:33:00+00:00,4392.545,4393.74,4392.325,4393.275,144
2026-08-18 08:34:00+00:00,4393.295,4394.13,4392.6,4393.735,146
2026-08-18 08:35:00+00:00,4393.85,4397.82,4393.75,4397.555,214
2026-08-18 08:36:00+00:00,4397.58,4398.0650000000005,4395.995,4395.995,195
2026-08-18 08:37:00+00:00,4396.01,4397.094999999999,4395.89,4396.405000000001,151
2026-08-18 08:38:00+00:00,4396.42,4396.545,4395.795,4396.28,139
2026-08-18 08:39:00+00:00,4396.370000000001,4398.67,4396.29,4398.32,158
2026-08-18 08:40:00+00:00,4398.3099999999995,4398.3099999999995,4396.85,4396.93,143
2026-08-18 08:41:00+00:00,4396.96,4398.52,4396.96,4398.219999999999,130
2026-08-18 08:42:00+00:00,4398.21,4398.5599999999995,4397.0650000000005,4397.205,135
2026-08-18 08:43:00+00:00,4397.345,4398.2,4397.145,4397.21,138
2026-08-18 08:44:00+00:00,4397.295,4397.345,4396.625,4396.625,132
2026-08-18 08:45:00+00:00,4396.66,4397.03,4396.375,4396.43,126
2026-08-18 08:46:00+00:00,4396.42,4396.64,4396.08,4396.275,144
2026-08-18 08:47:00+00:00,4396.22,4396.584999999999,4395.485000000001,4395.635,104
2026-08-18 08:48:00+00:00,4395.5599999999995,4395.745,4394.145,4394.385,139
2026-08-18 08:49:00+00:00,4394.405,4394.405,4391.665,4393.25,185
2026-08-18 08:50:00+00:00,4393.275,4393.35,4392.0599999999995,4392.53,121
2026-08-18 08:51:00+00:00,4392.54,4392.75,4391.545,4392.675,144
2026-08-18 08:52:00+00:00,4392.76,4393.02,4392.305,4392.9,103
2026-08-18 08:53:00+00:00,4393.025,4393.58,4392.855,4393.105,119
2026-08-18 08:54:00+00:00,4393.115,4393.885,4392.425,4393.835,103
2026-08-18 08:55:00+00:00,4393.895,4394.225,4393.045,4393.05,197
2026-08-18 08:56:00+00:00,4393.085,4394.67,4393.014999999999,4393.15,152
2026-08-18 08:57:00+00:00,4393.115,4393.905000000001,4392.504999999999,4393.27,117
2026-08-18 08:58:00+00:00,4393.25,4393.469999999999,4392.71,4392.73,85
2026-08-18 08:59:00+00:00,4392.764999999999,4393.485,4392.735000000001,4393.37,106
2026-08-18 09:00:00+00:00,4393.21,4393.755,4392.155000000001,4393.299999999999,282
2026-08-18 09:01:00+00:00,4393.219999999999,4394.014999999999,4392.68,4393.5650000000005,192
2026-08-18 09:02:00+00:00,4393.55,4393.84,4392.455,4393.174999999999,184
2026-08-18 09:03:00+00:00,4393.280000000001,4393.355,4392.38,4393.075000000001,198
2026-08-18 09:04:00+00:00,4393.13,4393.225,4392.155000000001,4392.385,151
2026-08-18 09:05:00+00:00,4392.375,4393.075,4391.97,4392.025,160
2026-08-18 09:06:00+00:00,4392.04,4392.51,4391.5599999999995,4391.885,164
2026-08-18 09:07:00+00:00,4391.975,4392.19,4391.200000000001,4391.95,159
2026-08-18 09:08:00+00:00,4391.98,4392.3,4391.455,4391.9349999999995,142
2026-08-18 09:09:00+00:00,4391.965,4391.99,4391.1900000000005,4391.76,117
2026-08-18 09:10:00+00:00,4391.764999999999,4392.405,4391.445,4392.125,135
2026-08-18 09:11:00+00:00,4392.145,4392.67,4391.805,4392.67,111
2026-08-18 09:12:00+00:00,4392.58,4392.889999999999,4391.88,4391.985000000001,117
2026-08-18 09:13:00+00:00,4391.975,4392.8099999999995,4391.83,4392.505,120
2026-08-18 09:14:00+00:00,4392.605,4393.655000000001,4392.605,4392.82,113
2026-08-18 09:15:00+00:00,4392.764999999999,4392.91,4391.514999999999,4392.0650000000005,153
2026-08-18 09:16:00+00:00,4392.055,4392.29,4390.925,4392.075,86
2026-08-18 09:17:00+00:00,4392.055,4392.105,4391.42,4391.42,118
2026-08-18 09:18:00+00:00,4391.5,4391.99,4390.895,4391.465,123
2026-08-18 09:19:00+00:00,4391.555,4391.95,4391.23,4391.285,101
2026-08-18 09:20:00+00:00,4391.26,4391.549999999999,4390.65,4390.805,152
2026-08-18 09:21:00+00:00,4390.79,4391.32,4390.135,4390.545,140
2026-08-18 09:22:00+00:00,4390.54,4390.54,4388.985000000001,4389.955,168
2026-08-18 09:23:00+00:00,4390.025,4390.955,4389.9,4390.8150000000005,134
2026-08-18 09:24:00+00:00,4390.795,4390.795,4389.825,4390.22,189
2026-08-18 09:25:00+00:00,4390.245,4390.28,4389.135,4389.21,150
2026-08-18 09:26:00+00:00,4389.0650000000005,4389.9400000000005,4388.875,4389.9349999999995,147
2026-08-18 09:27:00+00:00,4389.93,4391.48,4389.385,4390.995,179
2026-08-18 09:28:00+00:00,4391.055,4391.59,4389.705,4389.8099999999995,198
2026-08-18 09:29:00+00:00,4389.77,4389.95,4388.66,4389.365,196
2026-08-18 09:30:00+00:00,4389.195,4391.135,4389.195,4390.575,194
2026-08-18 09:31:00+00:00,4390.58,4391.665,4389.745,4390.555,236
2026-08-18 09:32:00+00:00,4390.58,4391.13,4389.719999999999,4390.99,173
2026-08-18 09:33:00+00:00,4390.98,4393.415,4390.78,4392.860000000001,174
2026-08-18 09:34:00+00:00,4392.89,4393.805,4391.47,4393.745,179
2026-08-18 09:35:00+00:00,4393.71,4395.04,4393.245,4394.02,186
2026-08-18 09:36:00+00:00,4394.035,4394.17,4391.905000000001,4392.125,160
2026-08-18 09:37:00+00:00,4392.12,4394.4,4391.955,4394.285,141
2026-08-18 09:38:00+00:00,4394.245,4394.39,4391.76,4391.77,159
2026-08-18 09:39:00+00:00,4391.76,4391.85,4390.465,4391.255,146
2026-08-18 09:40:00+00:00,4391.38,4391.775,4389.09,4389.135,142
2026-08-18 09:41:00+00:00,4389.1,4389.395,4388.280000000001,4389.04,148
2026-08-18 09:42:00+00:00,4389.135,4389.2,4388.120000000001,4389.125,132
2026-08-18 09:43:00+00:00,4389.139999999999,4389.174999999999,4387.625,4387.74,160
2026-08-18 09:44:00+00:00,4387.764999999999,4388.565,4387.365,4388.555,139
2026-08-18 09:45:00+00:00,4388.4400000000005,4388.82,4387.025,4387.13,140
2026-08-18 09:46:00+00:00,4387.32,4389.58,4387.32,4389.565,170
2026-08-18 09:47:00+00:00,4389.595,4390.094999999999,4389.345,4389.85,141
2026-08-18 09:48:00+00:00,4389.825,4391.585,4388.955,4391.16,152
2026-08-18 09:49:00+00:00,4391.165,4392.389999999999,4391.02,4392.125,156
2026-08-18 09:50:00+00:00,4392.1900000000005,4393.745,4392.139999999999,4393.265,193
2026-08-18 09:51:00+00:00,4393.325,4394.215,4393.3099999999995,4394.1900000000005,139
2026-08-18 09:52:00+00:00,4394.195,4394.32,4393.365,4393.41,119
2026-08-18 09:53:00+00:00,4393.35,4393.66,4393.15,4393.469999999999,134
2026-08-18 09:54:00+00:00,4393.465,4394.275,4393.375,4394.075,112
2026-08-18 09:55:00+00:00,4394.07,4394.185,4393.530000000001,4393.705,118
2026-08-18 09:56:00+00:00,4393.719999999999,4394.985,4392.91,4394.09,163
2026-08-18 09:57:00+00:00,4394.075,4394.23,4393.35,4393.39,124
2026-08-18 09:58:00+00:00,4393.4349999999995,4394.23,4393.395,4394.085,121
2026-08-18 09:59:00+00:00,4394.04,4394.254999999999,4393.275,4393.335,89
2026-08-18 10:00:00+00:00,4393.42,4393.59,4392.370000000001,4392.945,183
2026-08-18 10:01:00+00:00,4393.045,4393.725,4392.78,4392.995,168
2026-08-18 10:02:00+00:00,4392.985,4395.125,4392.889999999999,4394.93,141
2026-08-18 10:03:00+00:00,4394.87,4395.875,4394.805,4395.025,120
2026-08-18 10:04:00+00:00,4395.03,4395.03,4393.635,4394.084999999999,128
2026-08-18 10:05:00+00:00,4394.075,4394.78,4394.02,4394.17,124
2026-08-18 10:06:00+00:00,4394.025,4394.13,4393.685,4393.8150000000005,117
2026-08-18 10:07:00+00:00,4393.855,4394.605,4393.665000000001,4394.165,100
2026-08-18 10:08:00+00:00,4394.175,4394.235,4392.555,4392.87,140
2026-08-18 10:09:00+00:00,4392.875,4393.48,4392.615,4393.465,105
2026-08-18 10:10:00+00:00,4393.485000000001,4393.92,4392.9,4393.0,116
2026-08-18 10:11:00+00:00,4392.975,4393.58,4392.77,4393.36,119
2026-08-18 10:12:00+00:00,4393.35,4394.23,4393.105,4393.105,129
2026-08-18 10:13:00+00:00,4393.09,4393.655000000001,4393.075,4393.255,104
2026-08-18 10:14:00+00:00,4393.395,4394.97,4393.385,4394.735000000001,115
2026-08-18 10:15:00+00:00,4394.674999999999,4395.295,4394.47,4394.549999999999,89
2026-08-18 10:16:00+00:00,4394.53,4395.325,4394.415,4394.965,110
2026-08-18 10:17:00+00:00,4394.9,4395.265,4394.1900000000005,4394.665,105
2026-08-18 10:18:00+00:00,4394.605,4396.219999999999,4394.24,4396.03,157
2026-08-18 10:19:00+00:00,4396.035,4396.115,4394.995,4395.620000000001,107
2026-08-18 10:20:00+00:00,4395.74,4395.74,4394.925,4395.32,116
2026-08-18 10:21:00+00:00,4395.29,4395.29,4392.665,4392.9400000000005,128
2026-08-18 10:22:00+00:00,4393.014999999999,4393.08,4392.075,4392.4,95
2026-08-18 10:23:00+00:00,4392.3099999999995,4392.375,4391.79,4392.045,74
2026-08-18 10:24:00+00:00,4392.05,4392.115,4391.51,4391.715,107
2026-08-18 10:25:00+00:00,4391.755,4392.13,4390.02,4390.16,103
2026-08-18 10:26:00+00:00,4390.15,4391.04,4389.865,4390.88,159
2026-08-18 10:27:00+00:00,4390.83,4391.469999999999,4390.6,4390.8099999999995,121
2026-08-18 10:28:00+00:00,4390.825,4391.97,4390.825,4391.59,106
2026-08-18 10:29:00+00:00,4391.46,4392.34,4391.29,4392.07,79
2026-08-18 10:30:00+00:00,4392.115,4392.6,4391.775,4392.43,132
2026-08-18 10:31:00+00:00,4392.42,4394.139999999999,4392.42,4393.97,142
2026-08-18 10:32:00+00:00,4393.96,4393.96,4393.125,4393.280000000001,92
2026-08-18 10:33:00+00:00,4393.16,4394.01,4393.105,4393.735000000001,84
2026-08-18 10:34:00+00:00,4393.72,4394.32,4393.55,4393.6849999999995,71
2026-08-18 10:35:00+00:00,4393.675,4394.389999999999,4393.615,4394.245,76
2026-08-18 10:36:00+00:00,4394.25,4395.09,4393.6900000000005,4394.924999999999,114
2026-08-18 10:37:00+00:00,4395.0650000000005,4397.12,4394.805,4396.9,116
2026-08-18 10:38:00+00:00,4397.005,4397.35,4396.205,4396.275,128
2026-08-18 10:39:00+00:00,4396.37,4397.79,4396.1849999999995,4397.625,93
2026-08-18 10:40:00+00:00,4397.6849999999995,4398.34,4397.135,4398.02,147
2026-08-18 10:41:00+00:00,4397.995,4398.085,4397.35,4397.655000000001,124
2026-08-18 10:42:00+00:00,4397.615,4398.34,4397.264999999999,4398.285,97
2026-08-18 10:43:00+00:00,4398.295,4398.6900000000005,4397.805,4398.04,110
2026-08-18 10:44:00+00:00,4398.0,4398.71,4397.91,4398.6900000000005,91
2026-08-18 10:45:00+00:00,4398.700000000001,4398.895,4398.415,4398.735000000001,95
2026-08-18 10:46:00+00:00,4398.75,4399.595,4398.71,4399.23,104
2026-08-18 10:47:00+00:00,4399.18,4399.635,4399.01,4399.08,88
2026-08-18 10:48:00+00:00,4399.05,4399.379999999999,4398.27,4399.145,165
2026-08-18 10:49:00+00:00,4399.17,4399.594999999999,4398.785,4399.01,114
2026-08-18 10:50:00+00:00,4398.98,4399.465,4398.88,4399.38,101
2026-08-18 10:51:00+00:00,4399.35,4399.35,4398.055,4398.245000000001,113
2026-08-18 10:52:00+00:00,4398.215,4398.3099999999995,4397.785,4397.955,92
2026-08-18 10:53:00+00:00,4397.965,4397.98,4396.83,4397.235000000001,105
